"id","user_id","content_id","engagement_type","engagement_value","created_date"
"29897","16","119419","Like","-1","2022-11-17 04:39:59"
"29898","16","119419","MillisecondsEngagedWith","2117","2022-11-17 04:40:00"
"29899","28","81343","Like","-1","2022-11-17 04:40:00"
"29900","16","123881","MillisecondsEngagedWith","1030","2022-11-17 04:40:01"
"29901","28","83618","Like","-1","2022-11-17 04:40:02"
"29902","16","123881","Like","-1","2022-11-17 04:40:04"
"29903","16","123881","MillisecondsEngagedWith","2516","2022-11-17 04:40:04"
"29904","16","29188","Like","1","2022-11-17 04:40:07"
"29905","28","85935","Like","1","2022-11-17 04:40:07"
"29906","16","29188","MillisecondsEngagedWith","2833","2022-11-17 04:40:07"
"29907","28","93301","Like","1","2022-11-17 04:40:08"
"29908","16","31423","Like","-1","2022-11-17 04:40:09"
"29909","16","31423","MillisecondsEngagedWith","2132","2022-11-17 04:40:09"
"29910","16","41011","Like","-1","2022-11-17 04:40:12"
"29911","16","41011","MillisecondsEngagedWith","2534","2022-11-17 04:40:12"
"29912","16","72553","Like","-1","2022-11-17 04:40:14"
"29913","16","72553","MillisecondsEngagedWith","1917","2022-11-17 04:40:14"
"29914","28","103521","Like","-1","2022-11-17 04:40:16"
"29915","16","73403","Like","-1","2022-11-17 04:40:16"
"29916","28","125064","Like","1","2022-11-17 04:40:16"
"29917","16","73403","MillisecondsEngagedWith","1834","2022-11-17 04:40:16"
"29918","16","74253","Like","-1","2022-11-17 04:40:19"
"29919","16","74253","MillisecondsEngagedWith","2250","2022-11-17 04:40:19"
"29920","16","97446","Like","1","2022-11-17 04:40:21"
"29921","16","97446","MillisecondsEngagedWith","1948","2022-11-17 04:40:21"
"29922","16","100650","Like","-1","2022-11-17 04:40:23"
"29923","16","100650","MillisecondsEngagedWith","2052","2022-11-17 04:40:23"
"29924","28","127344","Like","-1","2022-11-17 04:40:23"
"29925","16","119850","Like","-1","2022-11-17 04:40:25"
"29926","16","119850","MillisecondsEngagedWith","2168","2022-11-17 04:40:26"
"29927","16","123626","Like","-1","2022-11-17 04:40:29"
"29928","28","127708","Like","-1","2022-11-17 04:40:29"
"29929","16","123626","MillisecondsEngagedWith","3184","2022-11-17 04:40:29"
"29930","16","49740","MillisecondsEngagedWith","1184","2022-11-17 04:40:30"
"29931","28","31130","Like","-1","2022-11-17 04:40:31"
"29932","16","49740","Like","-1","2022-11-17 04:40:31"
"29933","16","50356","Like","-1","2022-11-17 04:40:33"
"29934","16","50356","MillisecondsEngagedWith","1866","2022-11-17 04:40:33"
"29935","16","53706","Like","1","2022-11-17 04:40:35"
"29936","16","76034","Like","1","2022-11-17 04:40:37"
"29937","28","38603","Like","1","2022-11-17 04:40:38"
"29938","16","84893","Like","1","2022-11-17 04:40:39"
"29939","16","84893","MillisecondsEngagedWith","1684","2022-11-17 04:40:39"
"29940","16","85394","Like","-1","2022-11-17 04:40:41"
"29941","16","97830","Like","1","2022-11-17 04:40:43"
"29942","16","97830","MillisecondsEngagedWith","2200","2022-11-17 04:40:43"
"29943","16","99469","Like","-1","2022-11-17 04:40:45"
"29944","16","99469","MillisecondsEngagedWith","2254","2022-11-17 04:40:46"
"29945","28","44857","Like","1","2022-11-17 04:40:47"
"29946","16","107670","Like","1","2022-11-17 04:40:48"
"29947","16","107670","MillisecondsEngagedWith","2065","2022-11-17 04:40:48"
"29948","16","111414","Like","1","2022-11-17 04:40:50"
"29949","16","111414","MillisecondsEngagedWith","2051","2022-11-17 04:40:50"
"29950","28","58396","Like","-1","2022-11-17 04:40:51"
"29951","16","40922","Like","-1","2022-11-17 04:40:52"
"29952","16","40922","MillisecondsEngagedWith","1899","2022-11-17 04:40:52"
"29953","28","77356","Like","-1","2022-11-17 04:40:53"
"29954","16","43499","Like","-1","2022-11-17 04:40:54"
"29955","16","43499","MillisecondsEngagedWith","2402","2022-11-17 04:40:55"
"29956","16","46746","Like","-1","2022-11-17 04:40:56"
"29957","16","46746","MillisecondsEngagedWith","2016","2022-11-17 04:40:57"
"29958","16","60599","Like","1","2022-11-17 04:40:58"
"29959","16","60599","MillisecondsEngagedWith","1900","2022-11-17 04:40:59"
"29960","28","97981","Like","-1","2022-11-17 04:40:59"
"29961","16","62545","Like","-1","2022-11-17 04:41:00"
"29962","16","62545","MillisecondsEngagedWith","1752","2022-11-17 04:41:00"
"29963","16","63932","MillisecondsEngagedWith","2001","2022-11-17 04:41:03"
"29964","16","73118","Like","1","2022-11-17 04:41:05"
"29965","16","73118","MillisecondsEngagedWith","1753","2022-11-17 04:41:05"
"29966","16","96663","Like","1","2022-11-17 04:41:07"
"29967","16","96663","MillisecondsEngagedWith","1985","2022-11-17 04:41:07"
"29968","28","105490","Like","-1","2022-11-17 04:41:09"
"29969","16","98935","Like","1","2022-11-17 04:41:09"
"29970","16","116973","Like","1","2022-11-17 04:41:11"
"29971","28","110155","Like","-1","2022-11-17 04:41:13"
"29972","28","123964","Like","-1","2022-11-17 04:41:14"
"29973","28","128642","Like","-1","2022-11-17 04:41:20"
"29974","16","37543","Like","-1","2022-11-17 04:41:24"
"29975","16","37543","MillisecondsEngagedWith","12686","2022-11-17 04:41:24"
"29976","28","30626","Like","-1","2022-11-17 04:41:25"
"29978","16","39028","Like","-1","2022-11-17 04:41:28"
"29979","16","39028","MillisecondsEngagedWith","4467","2022-11-17 04:41:29"
"29980","16","45986","Like","-1","2022-11-17 04:41:31"
"29981","28","34983","Like","1","2022-11-17 04:41:31"
"29982","16","45986","MillisecondsEngagedWith","2434","2022-11-17 04:41:32"
"29983","16","51896","Like","-1","2022-11-17 04:41:34"
"29984","16","51896","MillisecondsEngagedWith","2883","2022-11-17 04:41:34"
"29985","28","48747","Like","-1","2022-11-17 04:41:36"
"29986","16","60996","Like","1","2022-11-17 04:41:36"
"29987","16","60996","MillisecondsEngagedWith","2052","2022-11-17 04:41:37"
"29988","16","63160","Like","-1","2022-11-17 04:41:39"
"29989","16","63160","MillisecondsEngagedWith","2418","2022-11-17 04:41:39"
"29990","16","90124","Like","1","2022-11-17 04:41:41"
"29991","16","90124","MillisecondsEngagedWith","1850","2022-11-17 04:41:41"
"29992","28","50673","Like","-1","2022-11-17 04:41:41"
"29993","16","105265","Like","1","2022-11-17 04:41:43"
"29994","16","105265","MillisecondsEngagedWith","1868","2022-11-17 04:41:43"
"29995","16","123793","Like","1","2022-11-17 04:41:46"
"29996","16","123793","MillisecondsEngagedWith","2531","2022-11-17 04:41:46"
"29997","16","127837","Like","1","2022-11-17 04:41:48"
"29998","16","127837","MillisecondsEngagedWith","1750","2022-11-17 04:41:48"
"29999","28","62574","Like","-1","2022-11-17 04:41:49"
"30000","16","34159","Like","1","2022-11-17 04:41:50"
"30001","16","34159","MillisecondsEngagedWith","2399","2022-11-17 04:41:51"
"30002","16","43250","Like","-1","2022-11-17 04:41:53"
"30003","16","43250","MillisecondsEngagedWith","2632","2022-11-17 04:41:54"
"30004","28","89308","Like","1","2022-11-17 04:41:55"
"30005","28","94188","Like","1","2022-11-17 04:41:59"
"30006","16","56861","Like","-1","2022-11-17 04:41:59"
"30007","16","56861","MillisecondsEngagedWith","2350","2022-11-17 04:41:59"
"30008","16","81043","Like","1","2022-11-17 04:42:02"
"30009","16","81043","MillisecondsEngagedWith","3198","2022-11-17 04:42:03"
"30010","16","99921","Like","-1","2022-11-17 04:42:05"
"30011","16","99921","MillisecondsEngagedWith","3012","2022-11-17 04:42:06"
"30012","28","100862","Like","1","2022-11-17 04:42:08"
"30013","16","105459","Like","1","2022-11-17 04:42:08"
"30014","16","105459","MillisecondsEngagedWith","2200","2022-11-17 04:42:08"
"30015","28","111548","Like","1","2022-11-17 04:42:09"
"30016","16","115759","Like","1","2022-11-17 04:42:10"
"30017","16","115759","MillisecondsEngagedWith","2083","2022-11-17 04:42:10"
"30018","28","125701","Like","-1","2022-11-17 04:42:12"
"30019","16","120095","Like","1","2022-11-17 04:42:13"
"30020","16","120095","MillisecondsEngagedWith","2464","2022-11-17 04:42:14"
"30021","16","120843","Like","-1","2022-11-17 04:42:16"
"30022","16","120843","MillisecondsEngagedWith","2249","2022-11-17 04:42:16"
"30023","28","48607","Like","1","2022-11-17 04:42:18"
"30024","16","127128","Like","1","2022-11-17 04:42:18"
"30025","16","127128","MillisecondsEngagedWith","1884","2022-11-17 04:42:18"
"30026","16","35190","Like","-1","2022-11-17 04:42:20"
"30027","16","35190","MillisecondsEngagedWith","2134","2022-11-17 04:42:21"
"30028","28","58523","Like","-1","2022-11-17 04:42:21"
"30029","16","50984","Like","1","2022-11-17 04:42:23"
"30030","16","50984","MillisecondsEngagedWith","1819","2022-11-17 04:42:23"
"30031","28","75719","Like","1","2022-11-17 04:42:24"
"30032","16","52859","Like","-1","2022-11-17 04:42:26"
"30033","16","52859","MillisecondsEngagedWith","3266","2022-11-17 04:42:27"
"30034","16","61860","Like","-1","2022-11-17 04:42:29"
"30035","28","77390","Like","-1","2022-11-17 04:42:29"
"30036","16","61860","MillisecondsEngagedWith","2236","2022-11-17 04:42:29"
"30037","16","67265","Like","1","2022-11-17 04:42:30"
"30038","16","67265","MillisecondsEngagedWith","1567","2022-11-17 04:42:31"
"30039","16","77294","Like","-1","2022-11-17 04:42:33"
"30040","16","77294","MillisecondsEngagedWith","2316","2022-11-17 04:42:33"
"30041","16","96299","Like","1","2022-11-17 04:42:35"
"30042","16","96299","MillisecondsEngagedWith","2150","2022-11-17 04:42:35"
"30043","16","125122","Like","1","2022-11-17 04:42:37"
"30044","28","80426","Like","1","2022-11-17 04:42:37"
"30045","16","125122","MillisecondsEngagedWith","1897","2022-11-17 04:42:37"
"30046","28","81246","Like","1","2022-11-17 04:42:38"
"30047","16","126462","Like","-1","2022-11-17 04:42:40"
"30048","28","98307","Like","-1","2022-11-17 04:42:40"
"30049","16","126462","MillisecondsEngagedWith","3014","2022-11-17 04:42:40"
"30050","16","130515","Like","1","2022-11-17 04:42:42"
"30051","16","130515","MillisecondsEngagedWith","2066","2022-11-17 04:42:43"
"30052","45","29236","MillisecondsEngagedWith","1282","2022-11-17 04:42:43"
"30053","16","34581","Like","1","2022-11-17 04:42:44"
"30054","16","34581","MillisecondsEngagedWith","2197","2022-11-17 04:42:45"
"30055","16","36594","Like","-1","2022-11-17 04:42:47"
"30056","16","36594","MillisecondsEngagedWith","2271","2022-11-17 04:42:47"
"30057","28","116289","Like","-1","2022-11-17 04:42:48"
"30058","45","38998","MillisecondsEngagedWith","733","2022-11-17 04:42:48"
"30059","16","42994","Like","-1","2022-11-17 04:42:49"
"30060","45","51053","MillisecondsEngagedWith","750","2022-11-17 04:42:50"
"30061","16","56371","Like","-1","2022-11-17 04:42:51"
"30062","16","56371","MillisecondsEngagedWith","2220","2022-11-17 04:42:52"
"30063","28","131049","Like","-1","2022-11-17 04:42:53"
"30064","16","64409","Like","1","2022-11-17 04:42:54"
"30065","16","64409","MillisecondsEngagedWith","2703","2022-11-17 04:42:54"
"30066","28","131863","Like","-1","2022-11-17 04:42:55"
"30067","28","30110","Like","-1","2022-11-17 04:42:56"
"30068","16","71059","Like","-1","2022-11-17 04:42:57"
"30069","16","71059","MillisecondsEngagedWith","2454","2022-11-17 04:42:57"
"30070","16","83562","Like","-1","2022-11-17 04:42:59"
"30071","16","83562","MillisecondsEngagedWith","1850","2022-11-17 04:42:59"
"30072","16","99726","Like","1","2022-11-17 04:43:01"
"30073","16","99726","MillisecondsEngagedWith","1433","2022-11-17 04:43:01"
"30074","16","104920","Like","1","2022-11-17 04:43:03"
"30075","28","30573","Like","-1","2022-11-17 04:43:03"
"30076","16","104920","MillisecondsEngagedWith","1780","2022-11-17 04:43:03"
"30077","16","120441","Like","-1","2022-11-17 04:43:05"
"30078","16","120441","MillisecondsEngagedWith","2366","2022-11-17 04:43:05"
"30079","16","36917","Like","-1","2022-11-17 04:43:08"
"30080","16","36917","MillisecondsEngagedWith","2352","2022-11-17 04:43:08"
"30081","16","43536","Like","-1","2022-11-17 04:43:10"
"30082","16","50889","Like","-1","2022-11-17 04:43:12"
"30083","28","52578","Like","-1","2022-11-17 04:43:13"
"30084","16","69554","Like","-1","2022-11-17 04:43:15"
"30085","16","69554","MillisecondsEngagedWith","2335","2022-11-17 04:43:15"
"30086","16","74221","Like","1","2022-11-17 04:43:17"
"30087","16","74221","MillisecondsEngagedWith","2068","2022-11-17 04:43:18"
"30088","28","57135","Like","-1","2022-11-17 04:43:20"
"30089","28","69222","Like","-1","2022-11-17 04:43:20"
"30090","16","96332","Like","1","2022-11-17 04:43:21"
"30091","28","72369","Like","-1","2022-11-17 04:43:27"
"30092","16","38413","MillisecondsEngagedWith","1945","2022-11-17 04:43:27"
"30093","28","80389","Like","-1","2022-11-17 04:43:28"
"30094","16","38413","Like","-1","2022-11-17 04:43:28"
"30095","16","42945","Like","-1","2022-11-17 04:43:30"
"30096","16","42945","MillisecondsEngagedWith","2633","2022-11-17 04:43:31"
"30097","16","71629","Like","1","2022-11-17 04:43:34"
"30098","16","71629","MillisecondsEngagedWith","2433","2022-11-17 04:43:34"
"30099","16","72405","Like","1","2022-11-17 04:43:36"
"30100","16","72405","MillisecondsEngagedWith","2000","2022-11-17 04:43:36"
"30101","28","85826","Like","1","2022-11-17 04:43:36"
"30102","16","87261","Like","-1","2022-11-17 04:43:38"
"30103","16","87261","MillisecondsEngagedWith","1866","2022-11-17 04:43:38"
"30104","16","88460","Like","1","2022-11-17 04:43:40"
"30105","16","88460","MillisecondsEngagedWith","2035","2022-11-17 04:43:41"
"30106","16","113600","Like","1","2022-11-17 04:43:44"
"30107","28","89491","Like","1","2022-11-17 04:43:45"
"30108","16","43878","MillisecondsEngagedWith","1742","2022-11-17 04:43:48"
"30109","16","43878","Like","-1","2022-11-17 04:43:49"
"30110","28","131619","Like","1","2022-11-17 04:43:49"
"30111","16","44144","MillisecondsEngagedWith","1648","2022-11-17 04:43:51"
"30112","16","44144","Like","1","2022-11-17 04:43:53"
"30113","16","44144","MillisecondsEngagedWith","2300","2022-11-17 04:43:54"
"30114","16","56067","Like","-1","2022-11-17 04:43:55"
"30115","16","56067","MillisecondsEngagedWith","1869","2022-11-17 04:43:56"
"30116","16","58099","Like","-1","2022-11-17 04:43:58"
"30117","16","58099","MillisecondsEngagedWith","2419","2022-11-17 04:43:58"
"30118","28","42274","Like","1","2022-11-17 04:43:59"
"30119","28","68895","Like","1","2022-11-17 04:43:59"
"30120","16","71914","Like","1","2022-11-17 04:44:00"
"30121","16","71914","MillisecondsEngagedWith","1967","2022-11-17 04:44:00"
"30122","28","71230","Like","1","2022-11-17 04:44:01"
"30123","16","76099","Like","-1","2022-11-17 04:44:02"
"30124","16","76099","MillisecondsEngagedWith","2004","2022-11-17 04:44:02"
"30125","28","92525","Like","1","2022-11-17 04:44:03"
"30126","28","97959","Like","1","2022-11-17 04:44:04"
"30127","16","93070","Like","-1","2022-11-17 04:44:05"
"30128","16","93070","MillisecondsEngagedWith","2800","2022-11-17 04:44:05"
"30129","16","97306","Like","-1","2022-11-17 04:44:08"
"30130","16","97306","MillisecondsEngagedWith","2500","2022-11-17 04:44:08"
"30131","28","108907","Like","-1","2022-11-17 04:44:09"
"30132","16","108963","Like","1","2022-11-17 04:44:10"
"30133","16","108963","MillisecondsEngagedWith","1865","2022-11-17 04:44:10"
"30134","16","136103","Like","-1","2022-11-17 04:44:12"
"30135","16","136103","MillisecondsEngagedWith","2533","2022-11-17 04:44:13"
"30136","16","61502","Like","1","2022-11-17 04:44:15"
"30137","16","61502","MillisecondsEngagedWith","2554","2022-11-17 04:44:16"
"30138","28","112485","Like","-1","2022-11-17 04:44:16"
"30139","16","67262","Like","-1","2022-11-17 04:44:18"
"30140","16","67262","MillisecondsEngagedWith","2183","2022-11-17 04:44:19"
"30141","28","120288","Like","-1","2022-11-17 04:44:20"
"30142","28","120729","Like","1","2022-11-17 04:44:20"
"30143","16","69629","Like","-1","2022-11-17 04:44:22"
"30144","16","69629","MillisecondsEngagedWith","3764","2022-11-17 04:44:23"
"30145","28","127285","Like","-1","2022-11-17 04:44:23"
"30146","16","77713","Like","1","2022-11-17 04:44:24"
"30147","16","77713","MillisecondsEngagedWith","2234","2022-11-17 04:44:25"
"30148","16","90301","Like","1","2022-11-17 04:44:27"
"30149","28","42797","Like","1","2022-11-17 04:44:27"
"30150","16","90301","MillisecondsEngagedWith","2254","2022-11-17 04:44:27"
"30151","16","96316","Like","1","2022-11-17 04:44:29"
"30152","45","33616","MillisecondsEngagedWith","1184","2022-11-17 04:44:29"
"30153","16","96316","MillisecondsEngagedWith","2079","2022-11-17 04:44:30"
"30154","16","96414","Like","1","2022-11-17 04:44:31"
"30155","16","96414","MillisecondsEngagedWith","1831","2022-11-17 04:44:32"
"30156","16","100355","Like","1","2022-11-17 04:44:33"
"30157","16","100355","MillisecondsEngagedWith","1781","2022-11-17 04:44:34"
"30158","28","45560","Like","1","2022-11-17 04:44:36"
"30159","45","95406","MillisecondsEngagedWith","1532","2022-11-17 04:44:36"
"30160","16","100517","Like","1","2022-11-17 04:44:37"
"30161","16","100517","MillisecondsEngagedWith","3182","2022-11-17 04:44:37"
"30162","16","115154","Like","1","2022-11-17 04:44:40"
"30163","28","63335","Like","1","2022-11-17 04:44:41"
"30164","45","128832","MillisecondsEngagedWith","1050","2022-11-17 04:44:41"
"30165","16","30909","Like","-1","2022-11-17 04:44:42"
"30166","16","30909","MillisecondsEngagedWith","2084","2022-11-17 04:44:42"
"30167","45","39128","MillisecondsEngagedWith","919","2022-11-17 04:44:43"
"30168","45","46559","MillisecondsEngagedWith","983","2022-11-17 04:44:44"
"30169","16","74648","Like","1","2022-11-17 04:44:44"
"30170","16","74648","MillisecondsEngagedWith","2066","2022-11-17 04:44:45"
"30171","16","76009","Like","1","2022-11-17 04:44:47"
"30172","45","58587","MillisecondsEngagedWith","1399","2022-11-17 04:44:48"
"30173","16","76009","MillisecondsEngagedWith","2466","2022-11-17 04:44:48"
"30174","28","85319","Like","1","2022-11-17 04:44:51"
"30175","16","78547","Like","1","2022-11-17 04:44:52"
"30176","16","78547","MillisecondsEngagedWith","3732","2022-11-17 04:44:52"
"30177","16","83571","Like","-1","2022-11-17 04:44:54"
"30178","16","83571","MillisecondsEngagedWith","1797","2022-11-17 04:44:54"
"30179","28","91402","Like","-1","2022-11-17 04:44:56"
"30180","16","84324","Like","-1","2022-11-17 04:44:57"
"30181","45","75412","MillisecondsEngagedWith","1050","2022-11-17 04:44:57"
"30182","16","84324","MillisecondsEngagedWith","1969","2022-11-17 04:44:57"
"30183","16","97350","Like","1","2022-11-17 04:44:59"
"30184","28","111596","Like","-1","2022-11-17 04:44:59"
"30185","16","97350","MillisecondsEngagedWith","2167","2022-11-17 04:45:00"
"30186","16","101744","Like","1","2022-11-17 04:45:01"
"30187","16","101744","MillisecondsEngagedWith","1784","2022-11-17 04:45:01"
"30188","28","116239","Like","-1","2022-11-17 04:45:02"
"30189","16","102486","Like","1","2022-11-17 04:45:07"
"30190","16","102486","MillisecondsEngagedWith","6401","2022-11-17 04:45:08"
"30191","28","123016","Like","-1","2022-11-17 04:45:08"
"30192","16","131984","Like","1","2022-11-17 04:45:12"
"30193","16","131984","MillisecondsEngagedWith","4020","2022-11-17 04:45:12"
"30194","16","36591","Like","-1","2022-11-17 04:45:14"
"30195","16","36591","MillisecondsEngagedWith","2000","2022-11-17 04:45:14"
"30196","16","39481","Like","-1","2022-11-17 04:45:17"
"30197","16","39481","MillisecondsEngagedWith","2820","2022-11-17 04:45:17"
"30198","28","129045","Like","1","2022-11-17 04:45:18"
"30199","16","50208","Like","1","2022-11-17 04:45:20"
"30200","16","50208","MillisecondsEngagedWith","2851","2022-11-17 04:45:21"
"30201","28","135319","Like","-1","2022-11-17 04:45:22"
"30202","45","75412","MillisecondsEngagedWith","984","2022-11-17 04:45:22"
"30203","16","81164","Like","1","2022-11-17 04:45:22"
"30204","16","81164","MillisecondsEngagedWith","1783","2022-11-17 04:45:23"
"30205","16","89389","Like","-1","2022-11-17 04:45:24"
"30206","28","29937","Like","-1","2022-11-17 04:45:26"
"30207","16","101402","Like","1","2022-11-17 04:45:27"
"30208","16","101402","MillisecondsEngagedWith","2337","2022-11-17 04:45:27"
"30209","28","34590","Like","-1","2022-11-17 04:45:29"
"30210","16","105887","Like","1","2022-11-17 04:45:29"
"30211","28","52611","Like","1","2022-11-17 04:45:29"
"30212","16","105887","MillisecondsEngagedWith","2102","2022-11-17 04:45:30"
"30213","45","47969","MillisecondsEngagedWith","751","2022-11-17 04:45:32"
"30214","16","122579","Like","1","2022-11-17 04:45:32"
"30215","16","122579","MillisecondsEngagedWith","1734","2022-11-17 04:45:32"
"30216","28","59517","Like","1","2022-11-17 04:45:32"
"30217","16","130066","Like","-1","2022-11-17 04:45:34"
"30218","16","130066","MillisecondsEngagedWith","1985","2022-11-17 04:45:34"
"30219","45","49059","MillisecondsEngagedWith","734","2022-11-17 04:45:35"
"30220","16","134675","MillisecondsEngagedWith","1082","2022-11-17 04:45:35"
"30221","28","77642","Like","-1","2022-11-17 04:45:38"
"30222","16","57115","Like","-1","2022-11-17 04:45:38"
"30223","16","60826","Like","-1","2022-11-17 04:45:41"
"30224","16","60826","MillisecondsEngagedWith","2983","2022-11-17 04:45:42"
"30225","16","69608","Like","-1","2022-11-17 04:45:44"
"30226","16","69608","MillisecondsEngagedWith","2380","2022-11-17 04:45:44"
"30227","28","78500","Like","1","2022-11-17 04:45:47"
"30228","16","79516","Like","1","2022-11-17 04:45:47"
"30229","16","79516","MillisecondsEngagedWith","3097","2022-11-17 04:45:47"
"30230","28","94924","Like","1","2022-11-17 04:45:47"
"30231","16","90882","Like","1","2022-11-17 04:45:49"
"30232","16","90882","MillisecondsEngagedWith","2255","2022-11-17 04:45:50"
"30233","16","98657","Like","1","2022-11-17 04:45:52"
"30234","16","98657","MillisecondsEngagedWith","2217","2022-11-17 04:45:52"
"30235","16","110036","Like","-1","2022-11-17 04:45:54"
"30236","16","110036","MillisecondsEngagedWith","2333","2022-11-17 04:45:55"
"30237","16","115314","Like","-1","2022-11-17 04:45:56"
"30238","28","109234","Like","-1","2022-11-17 04:45:57"
"30239","16","131688","Like","1","2022-11-17 04:45:58"
"30240","16","131688","MillisecondsEngagedWith","1881","2022-11-17 04:45:58"
"30241","28","114528","Like","-1","2022-11-17 04:46:00"
"30242","28","130956","Like","-1","2022-11-17 04:46:07"
"30243","45","63156","MillisecondsEngagedWith","851","2022-11-17 04:46:07"
"30244","28","62610","Like","1","2022-11-17 04:46:16"
"30245","28","67548","Like","-1","2022-11-17 04:46:23"
"30246","28","71182","Like","-1","2022-11-17 04:46:32"
"30247","28","73097","Like","-1","2022-11-17 04:46:41"
"30248","45","48509","MillisecondsEngagedWith","733","2022-11-17 04:46:41"
"30249","28","89835","Like","1","2022-11-17 04:46:48"
"30250","28","97051","Like","-1","2022-11-17 04:46:53"
"30251","28","107996","Like","-1","2022-11-17 04:46:59"
"30252","16","133775","Like","-1","2022-11-17 04:47:01"
"30253","16","133775","MillisecondsEngagedWith","2783","2022-11-17 04:47:02"
"30254","28","110581","Like","-1","2022-11-17 04:47:02"
"30255","28","124371","Like","1","2022-11-17 04:47:02"
"30256","16","30240","Like","-1","2022-11-17 04:47:03"
"30257","16","30240","MillisecondsEngagedWith","1946","2022-11-17 04:47:04"
"30258","16","40085","Like","1","2022-11-17 04:47:05"
"30259","16","40085","MillisecondsEngagedWith","1936","2022-11-17 04:47:06"
"30260","16","40154","Like","1","2022-11-17 04:47:08"
"30261","16","40154","MillisecondsEngagedWith","2179","2022-11-17 04:47:08"
"30262","16","56939","Like","-1","2022-11-17 04:47:10"
"30263","16","56939","MillisecondsEngagedWith","2319","2022-11-17 04:47:10"
"30264","45","109714","MillisecondsEngagedWith","982","2022-11-17 04:47:12"
"30265","28","133481","Like","-1","2022-11-17 04:47:12"
"30266","16","73384","Like","-1","2022-11-17 04:47:12"
"30267","16","73384","MillisecondsEngagedWith","1994","2022-11-17 04:47:13"
"30268","45","130504","MillisecondsEngagedWith","850","2022-11-17 04:47:13"
"30269","16","84402","Like","-1","2022-11-17 04:47:14"
"30270","16","84402","MillisecondsEngagedWith","1481","2022-11-17 04:47:15"
"30271","16","95773","Like","-1","2022-11-17 04:47:17"
"30272","16","95773","MillisecondsEngagedWith","1668","2022-11-17 04:47:17"
"30273","45","28996","MillisecondsEngagedWith","982","2022-11-17 04:47:18"
"30274","16","101985","Like","1","2022-11-17 04:47:19"
"30275","45","45970","MillisecondsEngagedWith","765","2022-11-17 04:47:21"
"30276","28","28891","Like","-1","2022-11-17 04:47:21"
"30277","16","111169","Like","1","2022-11-17 04:47:21"
"30278","16","111169","MillisecondsEngagedWith","1765","2022-11-17 04:47:21"
"30279","45","68751","MillisecondsEngagedWith","1117","2022-11-17 04:47:23"
"30280","16","112537","Like","-1","2022-11-17 04:47:23"
"30281","16","112537","MillisecondsEngagedWith","2001","2022-11-17 04:47:24"
"30282","28","61359","Like","1","2022-11-17 04:47:26"
"30283","16","34313","Like","-1","2022-11-17 04:47:26"
"30284","16","34313","MillisecondsEngagedWith","2920","2022-11-17 04:47:27"
"30285","16","53358","Like","-1","2022-11-17 04:47:28"
"30286","16","53358","MillisecondsEngagedWith","1915","2022-11-17 04:47:29"
"30287","16","68272","Like","1","2022-11-17 04:47:30"
"30288","16","68272","MillisecondsEngagedWith","2064","2022-11-17 04:47:31"
"30289","16","71894","Like","-1","2022-11-17 04:47:33"
"30290","16","71894","MillisecondsEngagedWith","2518","2022-11-17 04:47:34"
"30291","28","61543","Like","1","2022-11-17 04:47:35"
"30292","16","74611","Like","1","2022-11-17 04:47:36"
"30293","16","74611","MillisecondsEngagedWith","2567","2022-11-17 04:47:37"
"30294","16","89443","Like","1","2022-11-17 04:47:39"
"30295","28","64260","Like","-1","2022-11-17 04:47:39"
"30296","28","70162","Like","-1","2022-11-17 04:47:39"
"30297","16","89443","MillisecondsEngagedWith","2397","2022-11-17 04:47:39"
"30298","16","99174","Like","1","2022-11-17 04:47:42"
"30299","28","80205","Like","1","2022-11-17 04:47:42"
"30300","16","99174","MillisecondsEngagedWith","2500","2022-11-17 04:47:43"
"30301","45","120165","MillisecondsEngagedWith","1148","2022-11-17 04:47:44"
"30302","16","109594","Like","-1","2022-11-17 04:47:45"
"30303","16","109594","MillisecondsEngagedWith","2170","2022-11-17 04:47:45"
"30304","28","105214","Like","-1","2022-11-17 04:47:45"
"30305","16","123681","Like","-1","2022-11-17 04:47:47"
"30306","16","123681","MillisecondsEngagedWith","2353","2022-11-17 04:47:48"
"30307","28","106966","Like","-1","2022-11-17 04:47:49"
"30308","16","128176","Like","-1","2022-11-17 04:47:49"
"30309","16","128176","MillisecondsEngagedWith","1817","2022-11-17 04:47:50"
"30310","16","35033","Like","1","2022-11-17 04:47:52"
"30311","28","122848","Like","-1","2022-11-17 04:47:52"
"30312","28","29688","Like","1","2022-11-17 04:47:53"
"30313","16","35936","Like","-1","2022-11-17 04:47:57"
"30314","16","35936","MillisecondsEngagedWith","2693","2022-11-17 04:47:57"
"30315","16","63415","Like","-1","2022-11-17 04:47:59"
"30316","16","63415","MillisecondsEngagedWith","2132","2022-11-17 04:48:00"
"30317","28","39746","Like","-1","2022-11-17 04:48:00"
"30318","16","82212","Like","1","2022-11-17 04:48:01"
"30319","16","82212","MillisecondsEngagedWith","1834","2022-11-17 04:48:02"
"30320","16","83845","Like","-1","2022-11-17 04:48:03"
"30321","16","83845","MillisecondsEngagedWith","1867","2022-11-17 04:48:04"
"30322","16","94051","Like","-1","2022-11-17 04:48:06"
"30323","16","94051","MillisecondsEngagedWith","2167","2022-11-17 04:48:06"
"30324","28","48469","Like","1","2022-11-17 04:48:07"
"30325","16","99335","Like","1","2022-11-17 04:48:08"
